qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
1109,69,24,5,20,15,1:31.741,1:31.943,\N
1110,69,27,14,19,16,1:32.221,1:33.750,\N
1111,69,14,9,14,17,1:32.252,\N,\N
1112,69,38,9,15,18,1:32.402,\N,\N
1113,69,26,5,21,19,1:32.867,\N,\N
1114,69,11,8,22,20,1:33.666,\N,\N
1115,69,33,14,18,21,1:33.709,\N,\N
1116,69,29,8,23,22,\N,\N,\N
1117,70,13,6,6,1,1:10.643,1:10.775,1:10.680
1118,70,8,1,3,2,1:12.035,1:11.386,1:11.299
1119,70,15,7,8,3,1:11.885,1:11.343,1:11.328
1120,70,4,4,1,4,1:11.791,1:11.148,1:11.567
1121,70,22,11,11,5,1:12.017,1:11.578,1:11.619
1122,70,21,4,2,6,1:12.042,1:11.461,1:11.629
1123,70,23,7,7,7,1:11.713,1:11.550,1:11.695
1124,70,2,2,16,8,1:12.307,1:11.648,1:11.882
1125,70,9,2,17,9,1:12.040,1:11.589,1:12.131
1126,70,30,6,5,10,1:11.565,1:10.313,\N
1127,70,17,3,9,11,1:11.973,1:11.650,\N
1128,70,37,1,4,12,1:11.825,1:11.658,\N
1129,70,3,3,10,13,1:11.974,1:11.679,\N
1130,70,18,11,12,14,1:12.085,1:11.742,\N
1131,70,38,9,15,15,1:12.530,1:12.591,\N
1132,70,24,5,20,16,1:12.855,1:12.861,\N
1133,70,26,5,21,17,1:12.856,\N,\N
1134,70,27,14,19,18,1:13.138,\N,\N
1135,70,14,9,14,19,1:13.249,\N,\N
1136,70,11,8,22,20,1:13.269,\N,\N
1137,70,29,8,23,21,1:13.357,\N,\N
1138,70,33,14,18,22,\N,\N,\N
1139,77,2,3,8,1,1:30.081,\N,\N
1140,77,8,1,9,2,1:30.197,\N,\N
1141,77,17,3,7,3,1:30.368,\N,\N
1142,77,15,7,16,4,1:30.700,\N,\N
1143,77,31,1,10,5,1:30.890,\N,\N
1144,77,4,4,5,6,1:31.056,\N,\N
1145,77,22,6,2,7,1:31.249,\N,\N
1146,77,23,7,17,8,1:31.392,\N,\N
1147,77,21,4,6,9,1:31.566,\N,\N
1148,77,30,6,1,10,1:31.585,\N,\N
1149,77,13,15,12,11,1:32.205,\N,\N
1150,77,14,9,14,12,1:32.553,\N,\N
1151,77,18,16,3,13,1:32.594,\N,\N
1152,77,24,9,15,14,1:32.642,\N,\N
1153,77,35,15,11,15,1:32.891,\N,\N
